"tx_id","itemset"
"tt5464086-1","Mystery"
"tt0118401-1","Crime"
"tt0118401-1","Mystery"
"tt0118401-2","Crime"
"tt0118401-2","Mystery"
"tt0118401-3","Crime"
"tt0118401-3","Mystery"
"tt0118401-4","Crime"
"tt0118401-4","Mystery"
"tt0118401-5","Crime"
"tt0118401-5","Mystery"
"tt0118401-6","Crime"
"tt0118401-6","Mystery"
"tt0118401-7","Crime"
"tt0118401-7","Mystery"
"tt0118401-8","Crime"
"tt0118401-8","Mystery"
"tt0118401-9","Crime"
"tt0118401-9","Mystery"
"tt0118401-10","Crime"
"tt0118401-10","Mystery"
"tt0118401-11","Crime"
"tt0118401-11","Mystery"
"tt0118401-12","Crime"
"tt0118401-12","Mystery"
"tt0118401-13","Crime"
"tt0118401-13","Mystery"
"tt0118401-14","Crime"
"tt0118401-14","Mystery"
"tt0118401-15","Crime"
"tt0118401-15","Mystery"
"tt0118401-16","Crime"
"tt0118401-16","Mystery"
"tt0118401-17","Crime"
"tt0118401-17","Mystery"
"tt0118401-18","Crime"
"tt0118401-18","Mystery"
"tt0118401-19","Crime"
"tt0118401-19","Mystery"
"tt0115270-1","Crime"
"tt0115270-1","Horror"
"tt0115270-2","Crime"
"tt0115270-2","Horror"
"tt0115270-3","Crime"
"tt0115270-3","Horror"
"tt5290382-1","Crime"
"tt5290382-1","Thriller"
"tt4450826-1","Action"
"tt4450826-1","Crime"
"tt1828246-1","Action"
"tt1828246-1","Thriller"
"tt2295809-1","Romance"
"tt2295809-1","Thriller"
"tt2295809-2","Romance"
"tt2295809-2","Thriller"
"tt2176609-1","Crime"
"tt2176609-1","Mystery"
"tt2660806-1","Comedy"
"tt2660806-1","Romance"
"tt2660806-2","Comedy"
"tt2660806-2","Romance"
"tt2660806-3","Comedy"
"tt2660806-3","Romance"
"tt2660806-4","Comedy"
"tt2660806-4","Romance"
"tt2660806-5","Comedy"
"tt2660806-5","Romance"
"tt0312172-1","Comedy"
"tt0312172-1","Crime"
"tt0312172-2","Comedy"
"tt0312172-2","Crime"
"tt0312172-3","Comedy"
"tt0312172-3","Crime"
"tt0312172-4","Comedy"
"tt0312172-4","Crime"
"tt0312172-5","Comedy"
"tt0312172-5","Crime"
"tt0312172-6","Comedy"
"tt0312172-6","Crime"
"tt0312172-7","Comedy"
"tt0312172-7","Crime"
"tt0312172-8","Comedy"
"tt0312172-8","Crime"
"tt0955346-1","Fantasy"
"tt0955346-1","Horror"
"tt5056958-1","Crime"
"tt5056958-1","Mystery"
"tt3502172-1","Comedy"
"tt3502172-1","Music"
"tt3502172-2","Comedy"
"tt3502172-2","Music"
"tt3502172-3","Comedy"
"tt3502172-3","Music"
"tt3502172-4","Comedy"
"tt3502172-4","Music"
"tt7472896-1","Crime"
"tt4158110-1","Crime"
"tt4158110-1","Thriller"
"tt4158110-2","Crime"
"tt4158110-2","Thriller"
"tt4158110-3","Crime"
"tt4158110-3","Thriller"
"tt1333192-1","Crime"
"tt1333192-1","Mystery"
"tt2402061-1","Crime"
"tt2402061-1","Mystery"
"tt2402061-2","Crime"
"tt2402061-2","Mystery"
"tt0086765-6","Crime"
"tt0086765-6","Mystery"
"tt0086765-7","Crime"
"tt0086765-7","Mystery"
"tt0086765-8","Crime"
"tt0086765-8","Mystery"
"tt0086765-9","Crime"
"tt0086765-9","Mystery"
"tt0086765-10","Crime"
"tt0086765-10","Mystery"
"tt0086765-11","Crime"
"tt0086765-11","Mystery"
"tt0086765-12","Crime"
"tt0086765-12","Mystery"
"tt1091909-1","Crime"
"tt1091909-1","Mystery"
"tt1091909-2","Crime"
"tt1091909-2","Mystery"
"tt1091909-3","Crime"
"tt1091909-3","Mystery"
"tt1091909-4","Crime"
"tt1091909-4","Mystery"
"tt1091909-5","Crime"
"tt1091909-5","Mystery"
"tt1091909-6","Crime"
"tt1091909-6","Mystery"
"tt1091909-7","Crime"
"tt1091909-7","Mystery"
"tt1091909-8","Crime"
"tt1091909-8","Mystery"
"tt1091909-9","Crime"
"tt1091909-9","Mystery"
"tt1091909-10","Crime"
"tt1091909-10","Mystery"
"tt1091909-11","Crime"
"tt1091909-11","Mystery"
"tt0807832-1","Animation"
"tt0807832-1","Fantasy"
"tt1217239-1","Action"
"tt1217239-1","Thriller"
"tt0108872-1","Comedy"
"tt0108872-1","Romance"
"tt0108717-1","Crime"
"tt0108717-1","Mystery"
"tt0108717-2","Crime"
"tt0108717-2","Mystery"
"tt0108717-3","Crime"
"tt0108717-3","Mystery"
"tt1378167-1","Crime"
"tt1378167-1","Mystery"
"tt1378167-2","Crime"
"tt1378167-2","Mystery"
"tt1378167-3","Crime"
"tt1378167-3","Mystery"
"tt1378167-4","Crime"
"tt1378167-4","Mystery"
"tt1378167-5","Crime"
"tt1378167-5","Mystery"
"tt1378167-6","Crime"
"tt1378167-6","Mystery"
"tt1378167-7","Crime"
"tt1378167-7","Mystery"
"tt1378167-8","Crime"
"tt1378167-8","Mystery"
"tt1378167-9","Crime"
"tt1378167-9","Mystery"
"tt1378167-10","Crime"
"tt1378167-10","Mystery"
"tt3560084-1","Crime"
"tt3560084-2","Crime"
"tt3560084-3","Crime"
"tt3560084-4","Crime"
"tt0106079-1","Crime"
"tt0106079-1","Mystery"
"tt0106079-4","Crime"
"tt0106079-4","Mystery"
"tt2707408-1","Biography"
"tt2707408-1","Crime"
"tt2707408-2","Biography"
"tt2707408-2","Crime"
"tt2707408-3","Biography"
"tt2707408-3","Crime"
"tt2281375-1","Music"
"tt2281375-1","Romance"
"tt2281375-2","Music"
"tt2281375-2","Romance"
"tt2281375-3","Music"
"tt2281375-3","Romance"
"tt2281375-4","Music"
"tt2281375-4","Romance"
"tt2281375-5","Music"
"tt2281375-5","Romance"
"tt1657505-1","Comedy"
"tt1657505-1","Romance"
"tt0112159-1","Action"
"tt0112159-1","Animation"
"tt0928414-1","Crime"
"tt0928414-1","Sci-Fi"
"tt1592154-1","Action"
"tt1592154-1","Crime"
"tt1592154-2","Action"
"tt1592154-2","Crime"
"tt1592154-3","Action"
"tt1592154-3","Crime"
"tt1592154-4","Action"
"tt1592154-4","Crime"
"tt1591493-1","Action"
"tt1591493-1","Comedy"
"tt5595688-1","Comedy"
"tt5595688-1","Romance"
"tt0417349-1","Romance"
"tt0098878-1","Comedy"
"tt0098878-1","Fantasy"
"tt0098878-2","Comedy"
"tt0098878-2","Fantasy"
"tt0098878-3","Comedy"
"tt0098878-3","Fantasy"
"tt0098878-4","Comedy"
"tt0098878-4","Fantasy"
"tt5519574-1","Thriller"
"tt0433309-1","Crime"
"tt0433309-1","Mystery"
"tt0433309-2","Crime"
"tt0433309-2","Mystery"
"tt0433309-3","Crime"
"tt0433309-3","Mystery"
"tt0433309-4","Crime"
"tt0433309-4","Mystery"
"tt0433309-5","Crime"
"tt0433309-5","Mystery"
"tt0433309-6","Crime"
"tt0433309-6","Mystery"
"tt1190689-1","Comedy"
"tt1190689-2","Comedy"
"tt1190689-3","Comedy"
"tt1190689-4","Comedy"
"tt1190689-5","Comedy"
"tt1190689-6","Comedy"
"tt1190689-7","Comedy"
"tt0756573-1","Comedy"
"tt0756573-1","Romance"
"tt1587694-1","Action"
"tt1587694-1","Adventure"
"tt2802008-1","Adventure"
"tt2802008-1","Fantasy"
"tt4947608-1","Comedy"
"tt0368530-1","Romance"
"tt0368530-1","Sport"
"tt0368530-2","Romance"
"tt0368530-2","Sport"
"tt0368530-3","Romance"
"tt0368530-3","Sport"
"tt0368530-4","Romance"
"tt0368530-4","Sport"
"tt0368530-5","Romance"
"tt0368530-5","Sport"
"tt0368530-6","Romance"
"tt0368530-6","Sport"
"tt0368530-7","Romance"
"tt0368530-7","Sport"
"tt0368530-8","Romance"
"tt0368530-8","Sport"
"tt0368530-9","Romance"
"tt0368530-9","Sport"
"tt2372162-1","Comedy"
"tt2372162-1","Crime"
"tt2372162-2","Comedy"
"tt2372162-2","Crime"
"tt2372162-3","Comedy"
"tt2372162-3","Crime"
"tt2372162-4","Comedy"
"tt2372162-4","Crime"
"tt2372162-5","Comedy"
"tt2372162-5","Crime"
"tt2372162-6","Comedy"
"tt2372162-6","Crime"
"tt4229954-1","Horror"
"tt4229954-2","Horror"
"tt3006802-1","Fantasy"
"tt3006802-1","Romance"
"tt3006802-2","Fantasy"
"tt3006802-2","Romance"
"tt3006802-3","Fantasy"
"tt3006802-3","Romance"
"tt3718778-1","Adventure"
"tt3718778-1","Animation"
"tt0118421-1","Crime"
"tt0118421-1","Thriller"
"tt0118421-2","Crime"
"tt0118421-2","Thriller"
"tt0118421-3","Crime"
"tt0118421-3","Thriller"
"tt0118421-4","Crime"
"tt0118421-4","Thriller"
"tt0118421-5","Crime"
"tt0118421-5","Thriller"
"tt0118421-6","Crime"
"tt0118421-6","Thriller"
"tt5071412-1","Crime"
"tt5071412-1","Thriller"
"tt5071412-2","Crime"
"tt5071412-2","Thriller"
"tt0112112-3","Action"
"tt0112112-3","Crime"
"tt1826805-1","History"
"tt1826805-1","Romance"
"tt1956017-1","Action"
"tt1956017-1","Romance"
"tt0433722-1","Animation"
"tt0433722-1","Horror"
"tt5839454-1","Crime"
"tt5839454-1","Mystery"
"tt0098887-1","Comedy"
"tt1416765-1","Comedy"
"tt1416765-2","Comedy"
"tt1416765-3","Comedy"
"tt1416765-4","Comedy"
"tt1416765-5","Comedy"
"tt1416765-6","Comedy"
"tt4687882-1","Comedy"
"tt4687882-1","Thriller"
"tt2442560-1","Crime"
"tt2442560-2","Crime"
"tt2442560-3","Crime"
"tt2442560-4","Crime"
"tt2628232-1","Fantasy"
"tt2628232-1","Horror"
"tt2628232-2","Fantasy"
"tt2628232-2","Horror"
"tt2628232-3","Fantasy"
"tt2628232-3","Horror"
"tt1714204-1","Crime"
"tt1714204-1","Mystery"
"tt1714204-2","Crime"
"tt1714204-2","Mystery"
"tt1714204-3","Crime"
"tt1714204-3","Mystery"
"tt1839578-1","Action"
"tt1839578-1","Crime"
"tt1839578-2","Action"
"tt1839578-2","Crime"
"tt1839578-3","Action"
"tt1839578-3","Crime"
"tt1839578-4","Action"
"tt1839578-4","Crime"
"tt1839578-5","Action"
"tt1839578-5","Crime"
"tt1333050-1","Mystery"
"tt1333050-1","Thriller"
"tt6038954-1","Mystery"
"tt6038954-1","Romance"
"tt5500158-1","Sport"
"tt3636060-1","History"
"tt3636060-1","Romance"
"tt3636060-2","History"
"tt3636060-2","Romance"
"tt3636060-3","History"
"tt3636060-3","Romance"
"tt3636060-4","History"
"tt3636060-4","Romance"
"tt0806901-34","Crime"
"tt0806901-39","Crime"
"tt0806901-40","Crime"
"tt0806901-44","Crime"
"tt3281796-1","Crime"
"tt3281796-2","Crime"
"tt3281796-3","Crime"
"tt3281796-4","Crime"
"tt3281796-5","Crime"
"tt1851040-1","Action"
"tt1851040-1","Crime"
"tt1851040-2","Action"
"tt1851040-2","Crime"
"tt5016504-1","Adventure"
"tt5016504-1","Fantasy"
"tt5016504-2","Adventure"
"tt5016504-2","Fantasy"
"tt5016504-3","Adventure"
"tt5016504-3","Fantasy"
"tt1578873-1","Mystery"
"tt1578873-1","Romance"
"tt1578873-2","Mystery"
"tt1578873-2","Romance"
"tt1578873-3","Mystery"
"tt1578873-3","Romance"
"tt1578873-4","Mystery"
"tt1578873-4","Romance"
"tt1578873-5","Mystery"
"tt1578873-5","Romance"
"tt1578873-6","Mystery"
"tt1578873-6","Romance"
"tt1578873-7","Mystery"
"tt1578873-7","Romance"
"tt0112130-1","Romance"
"tt0098898-1","Crime"
"tt0098898-1","Mystery"
"tt1582456-1","Crime"
"tt1582456-1","Thriller"
"tt5936838-1","Crime"
"tt5936838-1","Thriller"
"tt0455275-1","Action"
"tt0455275-1","Crime"
"tt0455275-2","Action"
"tt0455275-2","Crime"
"tt0455275-3","Action"
"tt0455275-3","Crime"
"tt0455275-4","Action"
"tt0455275-4","Crime"
"tt0455275-5","Action"
"tt0455275-5","Crime"
"tt0972412-1","Comedy"
"tt0972412-1","Romance"
"tt0972412-2","Comedy"
"tt0972412-2","Romance"
"tt0972412-3","Comedy"
"tt0972412-3","Romance"
"tt0972412-4","Comedy"
"tt0972412-4","Romance"
"tt0972412-5","Comedy"
"tt0972412-5","Romance"
"tt0972412-6","Comedy"
"tt0972412-6","Romance"
"tt3595806-1","Fantasy"
"tt3595806-1","Mystery"
"tt3597854-1","Crime"
"tt0925266-1","Comedy"
"tt0925266-1","Fantasy"
"tt0925266-2","Comedy"
"tt0925266-2","Fantasy"
"tt4428122-1","Crime"
"tt4428122-1","Mystery"
"tt4428122-2","Crime"
"tt4428122-2","Mystery"
"tt4428122-3","Crime"
"tt4428122-3","Mystery"
"tt0096684-2","Action"
"tt0096684-2","Adventure"
"tt0096684-3","Action"
"tt0096684-3","Adventure"
"tt0096684-4","Action"
"tt0096684-4","Adventure"
"tt0096684-5","Action"
"tt0096684-5","Adventure"
"tt2980696-1","Crime"
"tt2980696-1","Thriller"
"tt1064899-1","Action"
"tt1064899-1","Crime"
"tt1064899-2","Action"
"tt1064899-2","Crime"
"tt1064899-3","Action"
"tt1064899-3","Crime"
"tt0262985-1","Romance"
"tt0262985-2","Romance"
"tt0262985-3","Romance"
"tt0262985-4","Romance"
"tt0262985-5","Romance"
"tt1765510-1","Family"
"tt1765510-1","Fantasy"
"tt0802148-1","Crime"
"tt0802148-1","Mystery"
"tt2515462-1","Comedy"
"tt2515462-1","Crime"
"tt2799012-1","Horror"
"tt2249007-1","Crime"
"tt2249007-2","Crime"
"tt2249007-3","Crime"
"tt2249007-4","Crime"
"tt2249007-5","Crime"
"tt0955322-1","Adventure"
"tt0955322-1","Comedy"
"tt0955322-2","Adventure"
"tt0955322-2","Comedy"
"tt3576794-1","Comedy"
"tt2710394-1","Fantasy"
"tt2710394-2","Fantasy"
"tt2710394-3","Fantasy"
"tt2710394-4","Fantasy"
"tt6768146-1","Crime"
"tt6768146-1","Mystery"
"tt6712390-1","Fantasy"
"tt6712390-1","Mystery"
"tt0381798-1","Comedy"
"tt0381798-2","Comedy"
"tt0381798-3","Comedy"
"tt0381798-4","Comedy"
"tt0381798-5","Comedy"
"tt0381798-7","Comedy"
"tt2647586-1","Fantasy"
"tt2647586-2","Fantasy"
"tt0106112-1","Western"
"tt1837642-1","Mystery"
"tt1837642-1","Thriller"
"tt1837642-2","Mystery"
"tt1837642-2","Thriller"
"tt1837642-3","Mystery"
"tt1837642-3","Thriller"
"tt1837642-4","Mystery"
"tt1837642-4","Thriller"
"tt6461746-1","Sci-Fi"
"tt6461746-1","Thriller"
"tt2070791-1","Action"
"tt2070791-1","Adventure"
"tt2070791-2","Action"
"tt2070791-2","Adventure"
"tt1819654-1","Crime"
"tt1819654-1","Mystery"
"tt4258440-1","Crime"
"tt4258440-1","Mystery"
"tt5420376-1","Crime"
"tt5420376-1","Mystery"
"tt5420376-2","Crime"
"tt5420376-2","Mystery"
"tt5420376-3","Crime"
"tt5420376-3","Mystery"
"tt1551632-1","Crime"
"tt1551632-1","Mystery"
"tt1551632-2","Crime"
"tt1551632-2","Mystery"
"tt1551632-3","Crime"
"tt1551632-3","Mystery"
"tt1551632-4","Crime"
"tt1551632-4","Mystery"
"tt1551632-5","Crime"
"tt1551632-5","Mystery"
"tt1551632-6","Crime"
"tt1551632-6","Mystery"
"tt1551632-7","Crime"
"tt1551632-7","Mystery"
"tt4270458-1","Comedy"
"tt4270458-1","Music"
"tt2397255-1","Action"
"tt2397255-1","Crime"
"tt1442065-1","Crime"
"tt1442065-2","Crime"
"tt1442065-3","Crime"
"tt1442065-4","Crime"
"tt1442065-5","Crime"
"tt6064882-1","Horror"
"tt6064882-1","Thriller"
"tt3315386-1","History"
"tt0094540-3","Comedy"
"tt0094540-4","Comedy"
"tt0094540-5","Comedy"
"tt0094540-6","Comedy"
"tt0094540-7","Comedy"
"tt0094540-8","Comedy"
"tt0094540-9","Comedy"
"tt0094540-10","Comedy"
"tt3087752-1","Horror"
"tt3087752-1","Mystery"
"tt4465472-1","Crime"
"tt4465472-1","Mystery"
"tt4465472-2","Crime"
"tt4465472-2","Mystery"
"tt0201391-1","Mystery"
"tt0201391-1","Sci-Fi"
"tt0201391-2","Mystery"
"tt0201391-2","Sci-Fi"
"tt0201391-3","Mystery"
"tt0201391-3","Sci-Fi"
"tt1319735-1","Comedy"
"tt1319735-2","Comedy"
"tt1319735-8","Comedy"
"tt1389371-1","Crime"
"tt1389371-1","Mystery"
"tt1236246-1","Action"
"tt1236246-1","Sci-Fi"
"tt6473344-1","Action"
"tt6473344-1","War"
"tt1286039-1","Sci-Fi"
"tt1286039-2","Sci-Fi"
"tt4939950-1","Action"
"tt4939950-1","Sci-Fi"
"tt7920978-1","Crime"
"tt7920978-1","Mystery"
"tt2963254-1","Fantasy"
"tt2963254-1","Thriller"
"tt2963254-2","Fantasy"
"tt2963254-2","Thriller"
"tt2963254-3","Fantasy"
"tt2963254-3","Thriller"
"tt6170874-1","Sci-Fi"
"tt6170874-1","Thriller"
"tt6170874-2","Sci-Fi"
"tt6170874-2","Thriller"
"tt2487090-1","Comedy"
"tt2487090-1","Family"
"tt0086793-1","Romance"
"tt0830900-1","Fantasy"
"tt1837576-1","Thriller"
"tt1837576-2","Thriller"
"tt1837576-3","Thriller"
"tt1837576-4","Thriller"
"tt1837576-5","Thriller"
"tt1837576-6","Thriller"
"tt1837576-7","Thriller"
"tt3514324-1","Action"
"tt3514324-1","Crime"
"tt3514324-2","Action"
"tt3514324-2","Crime"
"tt3514324-3","Action"
"tt3514324-3","Crime"
"tt3514324-4","Action"
"tt3514324-4","Crime"
"tt3921180-1","Crime"
"tt3921180-1","Horror"
"tt3921180-2","Crime"
"tt3921180-2","Horror"
"tt0285403-1","Comedy"
"tt0285403-2","Comedy"
"tt0285403-3","Comedy"
"tt0285403-4","Comedy"
"tt0285403-5","Comedy"
"tt0285403-6","Comedy"
"tt0285403-7","Comedy"
"tt0285403-8","Comedy"
"tt0285403-9","Comedy"
"tt5460226-1","Comedy"
"tt5460226-1","Crime"
"tt4378456-1","Sci-Fi"
"tt3516878-1","Crime"
"tt3516878-2","Crime"
"tt2431438-1","Mystery"
"tt2431438-1","Sci-Fi"
"tt2431438-2","Mystery"
"tt2431438-2","Sci-Fi"
"tt0167720-1","Action"
"tt0167720-1","Sci-Fi"
"tt6297682-1","Crime"
"tt0159206-1","Comedy"
"tt0159206-1","Romance"
"tt0159206-2","Comedy"
"tt0159206-2","Romance"
"tt0159206-3","Comedy"
"tt0159206-3","Romance"
"tt0159206-4","Comedy"
"tt0159206-4","Romance"
"tt0159206-5","Comedy"
"tt0159206-5","Romance"
"tt0159206-6","Comedy"
"tt0159206-6","Romance"
"tt4118584-1","Crime"
"tt4118584-2","Crime"
"tt4118584-3","Crime"
"tt1586680-1","Comedy"
"tt1586680-2","Comedy"
"tt1586680-3","Comedy"
"tt1586680-4","Comedy"
"tt1586680-5","Comedy"
"tt1586680-6","Comedy"
"tt1586680-7","Comedy"
"tt1586680-8","Comedy"
"tt1586680-9","Comedy"
"tt0805666-1","Crime"
"tt0805666-1","Mystery"
"tt2649356-1","Crime"
"tt2649356-1","Mystery"
"tt1475582-1","Crime"
"tt1475582-1","Mystery"
"tt1475582-2","Crime"
"tt1475582-2","Mystery"
"tt1475582-3","Crime"
"tt1475582-3","Mystery"
"tt1475582-4","Crime"
"tt1475582-4","Mystery"
"tt4181172-1","Action"
"tt4181172-2","Action"
"tt4181172-3","Action"
"tt5093452-1","Crime"
"tt2492296-1","History"
"tt5520392-1","Crime"
"tt5520392-1","Fantasy"
"tt2935974-1","Adventure"
"tt2935974-1","Mystery"
"tt0101198-6","Crime"
"tt0101198-6","Mystery"
"tt5615700-1","Fantasy"
"tt5541338-1","Action"
"tt5541338-1","History"
"tt5541338-2","Action"
"tt5541338-2","History"
"tt0248654-1","Comedy"
"tt0248654-2","Comedy"
"tt0248654-3","Comedy"
"tt0248654-4","Comedy"
"tt0248654-5","Comedy"
"tt4667888-1","Horror"
"tt4667888-1","Mystery"
"tt4667888-2","Horror"
"tt4667888-2","Mystery"
"tt0465353-1","Crime"
"tt0465353-1","Thriller"
"tt2647544-1","Adventure"
"tt2647544-1","Fantasy"
"tt2647544-2","Adventure"
"tt2647544-2","Fantasy"
"tt2647544-3","Adventure"
"tt2647544-3","Fantasy"
"tt2647544-4","Adventure"
"tt2647544-4","Fantasy"
"tt0279600-1","Adventure"
"tt0279600-1","Romance"
"tt0279600-2","Adventure"
"tt0279600-2","Romance"
"tt0279600-3","Adventure"
"tt0279600-3","Romance"
"tt0279600-4","Adventure"
"tt0279600-4","Romance"
"tt0279600-5","Adventure"
"tt0279600-5","Romance"
"tt0279600-6","Adventure"
"tt0279600-6","Romance"
"tt0279600-7","Adventure"
"tt0279600-7","Romance"
"tt0279600-8","Adventure"
"tt0279600-8","Romance"
"tt0279600-9","Adventure"
"tt0279600-9","Romance"
"tt0279600-10","Adventure"
"tt0279600-10","Romance"
"tt1825133-1","Musical"
"tt1825133-2","Musical"
"tt5011816-1","Crime"
"tt5011816-2","Crime"
"tt6439752-1","Crime"
"tt6439752-2","Crime"
"tt6467294-1","Sci-Fi"
"tt6467294-1","Thriller"
"tt1124373-1","Crime"
"tt1124373-1","Thriller"
"tt1124373-2","Crime"
"tt1124373-2","Thriller"
"tt1124373-3","Crime"
"tt1124373-3","Thriller"
"tt1124373-4","Crime"
"tt1124373-4","Thriller"
"tt1124373-5","Crime"
"tt1124373-5","Thriller"
"tt1124373-6","Crime"
"tt1124373-6","Thriller"
"tt1124373-7","Crime"
"tt1124373-7","Thriller"
"tt3782838-1","History"
"tt1299368-1","Crime"
"tt1299368-1","Thriller"
"tt1299368-2","Crime"
"tt1299368-2","Thriller"
"tt1299368-3","Crime"
"tt1299368-3","Thriller"
"tt1299368-4","Crime"
"tt1299368-4","Thriller"
"tt1299368-5","Crime"
"tt1299368-5","Thriller"
"tt0112173-1","Sci-Fi"
"tt0165961-1","Comedy"
"tt0165961-1","Sport"
"tt3560094-1","Crime"
"tt3560094-1","Thriller"
"tt4941240-1","Music"
"tt4941240-1","Musical"
"tt0106145-1","Action"
"tt0106145-1","Adventure"
"tt0106145-2","Action"
"tt0106145-2","Adventure"
"tt0106145-3","Action"
"tt0106145-3","Adventure"
"tt0106145-4","Action"
"tt0106145-4","Adventure"
"tt0106145-5","Action"
"tt0106145-5","Adventure"
"tt0106145-6","Action"
"tt0106145-6","Adventure"
"tt0106145-7","Action"
"tt0106145-7","Adventure"
"tt5171438-1","Action"
"tt5171438-1","Adventure"
"tt0244365-1","Action"
"tt0244365-1","Adventure"
"tt0244365-2","Action"
"tt0244365-2","Adventure"
"tt0244365-3","Action"
"tt0244365-3","Adventure"
"tt0244365-4","Action"
"tt0244365-4","Adventure"
"tt2657262-1","Romance"
"tt2657262-1","Sci-Fi"
"tt0118480-1","Action"
"tt0118480-1","Adventure"
"tt0118480-2","Action"
"tt0118480-2","Adventure"
"tt0118480-3","Action"
"tt0118480-3","Adventure"
"tt0118480-4","Action"
"tt0118480-4","Adventure"
"tt0118480-5","Action"
"tt0118480-5","Adventure"
"tt0118480-6","Action"
"tt0118480-6","Adventure"
"tt0118480-7","Action"
"tt0118480-7","Adventure"
"tt0118480-8","Action"
"tt0118480-8","Adventure"
"tt0118480-9","Action"
"tt0118480-9","Adventure"
"tt0118480-10","Action"
"tt0118480-10","Adventure"
"tt0374455-1","Action"
"tt0374455-1","Adventure"
"tt0374455-2","Action"
"tt0374455-2","Adventure"
"tt0374455-3","Action"
"tt0374455-3","Adventure"
"tt0374455-4","Action"
"tt0374455-4","Adventure"
"tt0374455-5","Action"
"tt0374455-5","Adventure"
"tt3489236-1","Thriller"
"tt7053188-1","Action"
"tt7053188-1","Romance"
"tt7210448-1","Mystery"
"tt0112182-1","Mystery"
"tt0112182-1","Thriller"
"tt4574334-1","Fantasy"
"tt4574334-1","Horror"
"tt4574334-2","Fantasy"
"tt4574334-2","Horror"
"tt0485842-1","Comedy"
"tt1632701-1","Comedy"
"tt1632701-2","Comedy"
"tt1632701-3","Comedy"
"tt1632701-4","Comedy"
"tt1632701-5","Comedy"
"tt1632701-6","Comedy"
"tt1632701-7","Comedy"
"tt1632701-8","Comedy"
"tt4016454-1","Action"
"tt4016454-1","Adventure"
"tt4016454-2","Action"
"tt4016454-2","Adventure"
"tt4016454-3","Action"
"tt4016454-3","Adventure"
"tt0460681-1","Fantasy"
"tt0460681-1","Horror"
"tt0460681-2","Fantasy"
"tt0460681-2","Horror"
"tt0460681-3","Fantasy"
"tt0460681-3","Horror"
"tt0460681-4","Fantasy"
"tt0460681-4","Horror"
"tt0460681-5","Fantasy"
"tt0460681-5","Horror"
"tt0460681-6","Fantasy"
"tt0460681-6","Horror"
"tt0460681-7","Fantasy"
"tt0460681-7","Horror"
"tt0460681-8","Fantasy"
"tt0460681-8","Horror"
"tt0460681-9","Fantasy"
"tt0460681-9","Horror"
"tt0460681-10","Fantasy"
"tt0460681-10","Horror"
"tt0460681-11","Fantasy"
"tt0460681-11","Horror"
"tt0460681-12","Fantasy"
"tt0460681-12","Horror"
"tt0460681-13","Fantasy"
"tt0460681-13","Horror"
"tt1758772-1","Family"
"tt1758772-1","Romance"
"tt1758772-2","Family"
"tt1758772-2","Romance"
"tt2543328-1","History"
"tt2543328-1","War"
"tt2543328-2","History"
"tt2543328-2","War"
"tt2543328-3","History"
"tt2543328-3","War"
"tt2543328-4","History"
"tt2543328-4","War"
"tt5612866-1","Comedy"
"tt5612866-1","Crime"
"tt0289830-1","Sci-Fi"
"tt1567432-1","Action"
"tt1567432-1","Comedy"
"tt1567432-2","Action"
"tt1567432-2","Comedy"
"tt1567432-3","Action"
"tt1567432-3","Comedy"
"tt1567432-4","Action"
"tt1567432-4","Comedy"
"tt1567432-5","Action"
"tt1567432-5","Comedy"
"tt1567432-6","Action"
"tt1567432-6","Comedy"
"tt0851851-1","Action"
"tt0851851-1","Sci-Fi"
"tt0851851-2","Action"
"tt0851851-2","Sci-Fi"
"tt1493239-1","Crime"
"tt1493239-1","Mystery"
"tt3598496-1","Western"
"tt2661044-1","Mystery"
"tt2661044-1","Sci-Fi"
"tt2661044-2","Mystery"
"tt2661044-2","Sci-Fi"
"tt2661044-3","Mystery"
"tt2661044-3","Sci-Fi"
"tt2661044-4","Mystery"
"tt2661044-4","Sci-Fi"
"tt2661044-5","Mystery"
"tt2661044-5","Sci-Fi"
"tt0389564-1","Mystery"
"tt0389564-1","Sci-Fi"
"tt0389564-2","Mystery"
"tt0389564-2","Sci-Fi"
"tt0389564-3","Mystery"
"tt0389564-3","Sci-Fi"
"tt0389564-4","Mystery"
"tt0389564-4","Sci-Fi"
"tt4604612-1","Mystery"
"tt2149175-1","Crime"
"tt2149175-1","Mystery"
"tt2149175-2","Crime"
"tt2149175-2","Mystery"
"tt2149175-3","Crime"
"tt2149175-3","Mystery"
"tt2149175-4","Crime"
"tt2149175-4","Mystery"
"tt2149175-5","Crime"
"tt2149175-5","Mystery"
"tt2149175-6","Crime"
"tt2149175-6","Mystery"
"tt2245988-1","Action"
"tt2245988-1","Documentary"
"tt1515193-1","Comedy"
"tt1515193-2","Comedy"
"tt1515193-3","Comedy"
"tt1515193-4","Comedy"
"tt0805661-1","Crime"
"tt2741602-1","Crime"
"tt2741602-1","Mystery"
"tt2741602-2","Crime"
"tt2741602-2","Mystery"
"tt2741602-3","Crime"
"tt2741602-3","Mystery"
"tt2741602-4","Crime"
"tt2741602-4","Mystery"
"tt2741602-5","Crime"
"tt2741602-5","Mystery"
"tt5592230-1","Action"
"tt5592230-1","Crime"
"tt1554369-1","Mystery"
"tt1582457-1","Crime"
"tt1582457-1","History"
"tt1582457-2","Crime"
"tt1582457-2","History"
"tt1582457-3","Crime"
